generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§25100012000§5.1052203§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 5, 6, 7, 20, 21, 22, 23, 28, 29, 30, 31, 42, 45, 46, 47, 0, 1, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 24, 25, 26, 27, 32, 33, 34, 35, 36, 43, 38, 39, 40, 41]))§667§2.5473957
2§12040024000§4.950088§Chromosome(steinerPoints=[(0.13053696, 0.5207042)], includedObstacleCornersIndices=set([1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 42, 24, 25, 26, 27, 28, 29, 30, 31, 44, 45, 46, 47, 0, 43, 12, 13, 32, 33, 34, 35, 36, 41, 38, 39]))§836§2.646693
4§1099999600§4.8196454§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([32, 33, 41, 4, 5, 6, 7, 8, 9, 10, 11, 43, 17, 45, 19, 20, 21, 24, 25, 26, 27, 0, 1, 2, 46, 12, 13, 14, 15, 34, 44, 31, 30, 38, 39, 40, 42, 22, 23, 28, 47]))§1174§2.791605
5§180000020§4.6500216§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([30, 4, 31, 6, 7, 10, 11, 18, 19, 20, 46, 22, 23, 26, 42, 28, 29, 45, 0, 1, 2, 8, 9, 12, 13, 14, 15, 43, 17, 24, 25, 32, 33, 34, 35, 37, 38, 40, 41]))§1343§2.8496084
7§5.010837§4.529164§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([33, 30, 4, 31, 6, 7, 10, 11, 18, 19, 20, 46, 22, 23, 26, 42, 28, 29, 45, 0, 1, 2, 8, 9, 12, 13, 14, 15, 43, 17, 24, 25, 34, 35, 37, 38, 40]))§1680§2.9578156
9§4.8362885§4.282995§Chromosome(steinerPoints=[(0.8675886, 0.89498)], includedObstacleCornersIndices=set([31, 46, 22, 23, 28, 29, 40, 30, 47, 4, 7, 21, 10, 11, 18, 42, 26, 1, 2, 8, 9, 14, 15, 43, 17, 24, 25, 34, 32, 33, 41, 0, 12, 13]))§2020§3.05922
11§4.666418§4.1351833§Chromosome(steinerPoints=[(0.73757535, 0.636552)], includedObstacleCornersIndices=set([32, 5, 6, 21, 0, 1, 2, 31, 4, 7, 8, 9, 43, 40, 13, 14, 15, 16, 17, 18, 37, 24, 25, 26, 34, 35, 38, 42, 45, 30, 28]))§2355§3.1450272
12§4.593413§4.1264763§Chromosome(steinerPoints=[(0.7496612, 0.43072978)], includedObstacleCornersIndices=set([4, 7, 44, 5, 6, 20, 21, 13, 29, 30, 31, 45, 26, 25, 27, 2, 14, 15, 8, 16, 17, 10, 11, 18, 38, 32, 33, 40, 39, 43, 0, 12]))§2528§3.1856463
13§4.511733§3.951316§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([45, 20, 4, 7, 47, 33, 23, 28, 32, 30, 31, 44, 8, 9, 10, 11, 42, 17, 41, 24, 25, 26, 27, 0, 1, 2, 13, 14, 15, 38, 39]))§2695§3.222773
15§20000004§3.808565§Chromosome(steinerPoints=[(0.73757535, 0.636552)], includedObstacleCornersIndices=set([5, 6, 21, 28, 31, 4, 7, 12, 39, 30, 8, 9, 42, 40, 41, 32, 0, 2, 3, 43, 13, 14, 38, 35]))§3033§3.2934978
16§4.264391§3.7245035§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([44, 30, 31, 45, 5, 20, 21, 6, 1, 2, 16, 15, 9, 4, 7, 43, 17, 25, 41, 22, 3, 32, 35, 40]))§3203§3.32659
17§4.1799564§3.610407§Chromosome(steinerPoints=[(0.13212097, 0.65015733)], includedObstacleCornersIndices=set([4, 5, 45, 30, 22, 23, 28, 29, 31, 1, 2, 42, 25, 17, 24, 8, 18, 26, 34, 35, 41, 43, 3, 12, 13, 33]))§3373§3.3584237
18§4.088557§3.4688709§Chromosome(steinerPoints=[(0.73757535, 0.636552)], includedObstacleCornersIndices=set([2, 43, 13, 0, 32, 40, 5, 6, 21, 28, 31, 4, 14, 30, 8, 9]))§3542§3.3871639
19§4.0080347§3.4517517§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([8, 18, 43, 4, 26, 27, 0, 12, 14, 13, 38, 32, 39, 40, 5, 6, 20, 21, 29, 28, 30, 31]))§3711§3.415139
22§20000004§3.2209795§Chromosome(steinerPoints=[(0.7496612, 0.43072978)], includedObstacleCornersIndices=set([4, 45, 44, 29, 30, 31, 2, 43, 13, 9, 32, 40, 14, 8]))§4226§3.488766
25§3.597769§3.196031§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([33, 32, 4, 2, 43, 13, 9, 14, 8, 30, 31, 5, 28, 6, 44, 21]))§4741§3.550131
26§3.5326467§3.1648576§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([31, 28, 29, 32, 8, 14, 21, 4, 5, 6, 20, 40, 42, 43, 13, 0, 3, 12]))§4917§3.5694408
27§3.4796715§3.1203654§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([43, 31, 44, 28, 29, 5, 6, 20, 21, 15, 4, 7, 8, 18, 26, 27, 14, 3, 35, 32]))§5090§3.5878997
28§40000004§2.991666§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 7, 8, 18, 32, 27, 28, 31, 30, 6, 24, 13, 25, 2, 14, 15, 33]))§5262§3.6055682
30§40000004§2.9728973§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([8, 27, 32, 24, 13, 25, 2, 14, 15, 33, 45, 30, 23, 28, 29, 26]))§5606§3.637514
31§60000004§2.8973958§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 31, 43, 13, 9, 14, 8, 5, 6, 20, 21, 29, 28, 30, 15]))§5776§3.6528666
32§20000004§2.805171§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 7, 8, 6, 26, 27, 28, 31, 30, 23, 13, 2, 14, 15, 33, 32]))§5948§3.6674037
33§120000010§2.7550435§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 7, 8, 6, 26, 27, 32, 31, 30, 23, 13, 2, 14, 15, 33]))§6118§3.6815088
37§40000004§2.7038152§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([15, 31, 8, 9, 20, 23, 5, 13, 32, 14]))§6817§3.73435
38§100000010§2.6356018§Chromosome(steinerPoints=[(0.85984343, 0.21388558)], includedObstacleCornersIndices=set([9, 13, 14, 32, 12, 27, 30, 31, 28, 44]))§6994§3.7464347
40§80000010§2.6242867§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([8, 26, 27, 13, 32, 14, 15, 33, 23, 4, 7, 44, 30, 31]))§7341§3.7684956
41§80000010§2.5622067§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([24, 5, 26, 27, 8, 4, 7, 28, 29, 13, 32, 14, 15]))§7512§3.779124
43§160000020§2.5557456§Chromosome(steinerPoints=[(0.5610965, 0.6935296)], includedObstacleCornersIndices=set([4, 7, 6, 24, 31, 30, 23, 27, 14, 32, 15]))§7853§3.799898
45§80000010§2.5495036§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([13, 32, 8, 26, 27, 14, 15, 4, 7, 29, 28]))§8204§3.8202276
46§140000020§2.5306756§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([12, 15, 32, 29, 28, 5, 4, 7, 8, 26, 27]))§8381§3.8303654
47§300000000§2.530253§Chromosome(steinerPoints=[(0.60097414, 0.5991292)], includedObstacleCornersIndices=set([29, 28, 8, 26, 27, 15, 32, 14, 4, 7]))§8560§3.840388
49§220000020§2.5245264§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 28, 29, 4, 27, 14, 15, 32]))§8913§3.8596063
52§260000020§2.5226662§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 28, 29, 14, 15, 26, 27, 32]))§9441§3.887645
55§359999970§2.5161443§Chromosome(steinerPoints=[(0.5539773, 0.69961804)], includedObstacleCornersIndices=set([5, 28, 29, 4, 27, 14, 15, 32]))§9963§3.914617
60§300000000§2.5151885§Chromosome(steinerPoints=[(0.5613477, 0.61313725)], includedObstacleCornersIndices=set([32, 15, 14, 30, 26, 27, 31, 7, 23, 44]))§10851§3.9594972
61§220000020§2.4990265§Chromosome(steinerPoints=[(0.5613477, 0.61313725), (0.28437176, 0.37111294)], includedObstacleCornersIndices=set([32, 15, 24, 27, 14, 7, 23, 44, 30, 31]))§11035§3.968931
63§280000030§2.497045§Chromosome(steinerPoints=[(0.5610965, 0.6935296), (0.741686, 0.57235444), (0.59535533, 0.60365385), (0.32809636, 0.25326028)], includedObstacleCornersIndices=set([31, 30, 7, 26, 27, 14, 15, 32]))§11388§3.9865248
68§200000020§2.4827135§Chromosome(steinerPoints=[(0.5613477, 0.61313725), (0.28437176, 0.37111294), (0.9180196, 0.7138388), (0.741686, 0.57235444)], includedObstacleCornersIndices=set([32, 15, 24, 27, 14, 31, 30, 7]))§12271§4.0289693
72§339999970§2.479018§Chromosome(steinerPoints=[(0.28437176, 0.37111294), (0.5613477, 0.61313725), (0.9180196, 0.7138388), (0.741686, 0.57235444)], includedObstacleCornersIndices=set([15, 14, 27, 32, 31, 7]))§12986§4.063604
77§240000020§2.4726033§Chromosome(steinerPoints=[(0.741686, 0.57235444), (0.72509027, 0.55739176), (0.5512671, 0.6219886)], includedObstacleCornersIndices=set([31, 32, 12, 27, 7]))§13887§4.1085973
78§220000020§2.4702246§Chromosome(steinerPoints=[(0.5613477, 0.61313725), (0.28437176, 0.37111294), (0.741686, 0.57235444), (0.9180196, 0.7138388)], includedObstacleCornersIndices=set([32, 12, 15, 27, 7, 30, 31]))§14066§4.1180806
81§260000020§2.4686356§Chromosome(steinerPoints=[(0.28437176, 0.37111294), (0.741686, 0.57235444), (0.5613477, 0.61313725)], includedObstacleCornersIndices=set([7, 12, 15, 30, 31, 27]))§14606§4.14582
82§120000010§2.466337§Chromosome(steinerPoints=[(0.28437176, 0.37111294), (0.5613477, 0.61313725), (0.741686, 0.57235444), (0.9180196, 0.7138388)], includedObstacleCornersIndices=set([12, 15, 27, 7, 30, 31]))§14783§4.1551743
84§180000020§2.4653785§Chromosome(steinerPoints=[(0.28437176, 0.37111294), (0.5613477, 0.61313725), (0.5502141, 0.61858165), (0.59535533, 0.60365385), (0.741686, 0.57235444)], includedObstacleCornersIndices=set([12, 15, 27, 7, 31]))§15151§4.174058
86§100000010§2.4626822§Chromosome(steinerPoints=[(0.741686, 0.57235444), (0.72509027, 0.55739176), (0.5613477, 0.61313725), (0.28437176, 0.37111294)], includedObstacleCornersIndices=set([7, 31, 26, 27, 32, 12]))§15514§4.1926174
87§80000010§2.4403856§Chromosome(steinerPoints=[(0.5613477, 0.61313725), (0.5502141, 0.61858165), (0.741686, 0.57235444), (0.59535533, 0.60365385), (0.9180196, 0.7138388), (0.3509043, 0.39665645)], includedObstacleCornersIndices=set([27, 31, 30, 7, 23, 12, 32]))§15698§4.2018948
91§140000020§2.438075§Chromosome(steinerPoints=[(0.5613477, 0.61313725), (0.5502141, 0.61858165), (0.59535533, 0.60365385), (0.3509043, 0.39665645), (0.741686, 0.57235444), (0.9180196, 0.7138388)], includedObstacleCornersIndices=set([27, 7, 12, 32, 30, 31]))§16419§4.23791
92§180000020§2.4374263§Chromosome(steinerPoints=[(0.741686, 0.57235444), (0.5613477, 0.61313725), (0.5502141, 0.61858165), (0.59535533, 0.60365385), (0.3509043, 0.39665645), (0.9180196, 0.7138388)], includedObstacleCornersIndices=set([27, 7, 12, 32, 31]))§16602§4.24754
95§180000020§2.4332507§Chromosome(steinerPoints=[(0.9180196, 0.7138388), (0.72509027, 0.55739176), (0.5613477, 0.61313725), (0.28437176, 0.37111294), (0.35121492, 0.38579118)], includedObstacleCornersIndices=set([31, 7, 27, 12]))§17148§4.2748895
101§160000020§2.430186§Chromosome(steinerPoints=[(0.3509043, 0.39665645), (0.741686, 0.57235444), (0.72509027, 0.55739176), (0.5613477, 0.61313725), (0.5502141, 0.61858165)], includedObstacleCornersIndices=set([12, 7, 31, 27]))§18255§4.3305764
104§160000020§2.4298663§Chromosome(steinerPoints=[(0.3509043, 0.39665645), (0.741686, 0.57235444), (0.72509027, 0.55739176), (0.5613477, 0.61313725), (0.5502141, 0.61858165), (0.9280555, 0.71032524)], includedObstacleCornersIndices=set([12, 7, 31, 27]))§18793§4.3582735
110§240000020§2.429376§Chromosome(steinerPoints=[(0.5613477, 0.61313725), (0.3509043, 0.39665645), (0.5502141, 0.61858165), (0.72509027, 0.55739176), (0.7364492, 0.5526986)], includedObstacleCornersIndices=set([12, 7, 27, 31]))§19913§4.410547
611§519999840§2.4292662§Chromosome(steinerPoints=[(0.93363744, 0.70779663), (0.7364492, 0.5526986), (0.5502141, 0.61858165), (0.3509043, 0.39665645)], includedObstacleCornersIndices=set([31, 7, 12, 27]))§129859§8.479995
