generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1500000000§5.3880267§Chromosome(steinerPoints=[(0.74859613, 0.41269207), (0.05087337, 0.86361325)], includedObstacleCornersIndices=set([16]))§1019§2.0662172
2§5.523915§5.3809376§Chromosome(steinerPoints=[(0.93684053, 0.5727791)], includedObstacleCornersIndices=set([22, 16, 15]))§1304§2.1737323
3§5.47319§5.367976§Chromosome(steinerPoints=[(0.90286845, 0.5758705), (0.24896535, 0.5409218)], includedObstacleCornersIndices=set([20, 16]))§1574§2.2767391
5§5.437555§5.337186§Chromosome(steinerPoints=[(0.1437337, 0.08343059), (0.3806521, 0.90284556), (0.09346166, 0.6561506)], includedObstacleCornersIndices=set([14, 16]))§2132§2.491128
7§5.419143§5.3089857§Chromosome(steinerPoints=[(0.24896535, 0.5409218), (0.1437337, 0.08343059), (0.93684053, 0.5727791), (0.46695, 0.09055448)], includedObstacleCornersIndices=set([22, 16, 15]))§2691§2.705323
8§5.4086833§5.306869§Chromosome(steinerPoints=[(0.24896535, 0.5409218), (0.1437337, 0.08343059), (0.06690429, 0.853068), (0.74859613, 0.41269207), (0.46695, 0.09055448), (0.6882817, 0.43473092)], includedObstacleCornersIndices=set([16]))§2962§2.8139405
10§5.387902§5.2921486§Chromosome(steinerPoints=[(0.46695, 0.09055448), (0.24896535, 0.5409218), (0.1437337, 0.08343059), (0.3806521, 0.90284556), (0.93684053, 0.5727791)], includedObstacleCornersIndices=set([16]))§3516§3.0412316
11§20000006§5.282833§Chromosome(steinerPoints=[(0.46695, 0.09055448), (0.60032326, 0.6865109), (0.74859613, 0.41269207), (0.9480556, 0.49075985), (0.24896535, 0.5409218), (0.1437337, 0.08343059), (0.21291342, 0.16482435)], includedObstacleCornersIndices=set([16]))§3776§3.152218
12§5.367215§5.257019§Chromosome(steinerPoints=[(0.24896535, 0.5409218), (0.1437337, 0.08343059), (0.3806521, 0.90284556), (0.46695, 0.09055448), (0.60032326, 0.6865109), (0.897349, 0.07366423), (0.9480556, 0.49075985)], includedObstacleCornersIndices=set([14, 16]))§4051§3.2697873
17§40000004§5.246544§Chromosome(steinerPoints=[(0.1437337, 0.08343059), (0.10997496, 0.5965002), (0.21291342, 0.16482435), (0.24896535, 0.5409218), (0.15203513, 0.13613412), (0.46695, 0.09055448), (0.60032326, 0.6865109), (0.897349, 0.07366423), (0.9480556, 0.49075985), (0.6905852, 0.45860842), (0.79399735, 0.5137982)], includedObstacleCornersIndices=set([14, 16]))§5439§3.9067416
18§20000006§5.2459273§Chromosome(steinerPoints=[(0.79399735, 0.5137982), (0.929466, 0.5856044), (0.74859613, 0.41269207), (0.1437337, 0.08343059), (0.24896535, 0.5409218), (0.378662, 0.89093065), (0.46695, 0.09055448), (0.6905852, 0.45860842), (0.897349, 0.07366423)], includedObstacleCornersIndices=set([16, 14]))§5718§4.037575
19§40000004§5.240475§Chromosome(steinerPoints=[(0.46695, 0.09055448), (0.74859613, 0.41269207), (0.6882817, 0.43473092), (0.79399735, 0.5137982), (0.897349, 0.07366423), (0.3806521, 0.90284556), (0.21291342, 0.16482435), (0.24896535, 0.5409218), (0.35790792, 0.07453436), (0.1437337, 0.08343059), (0.89702266, 0.3323414)], includedObstacleCornersIndices=set([16, 9, 14]))§5985§4.1665993
21§40000004§5.2321754§Chromosome(steinerPoints=[(0.60032326, 0.6865109), (0.3806521, 0.90284556), (0.24896535, 0.5409218), (0.1437337, 0.08343059), (0.18235666, 0.9711779), (0.09346166, 0.6561506), (0.46695, 0.09055448), (0.1518017, 0.15276319), (0.93684053, 0.5727791), (0.6882817, 0.43473092), (0.79399735, 0.5137982), (0.98488605, 0.532638), (0.897349, 0.07366423)], includedObstacleCornersIndices=set([16, 14]))§6535§4.435115
23§40000004§5.220001§Chromosome(steinerPoints=[(0.46695, 0.09055448), (0.3806521, 0.90284556), (0.74859613, 0.41269207), (0.6882817, 0.43473092), (0.79399735, 0.5137982), (0.897349, 0.07366423), (0.9480556, 0.49075985), (0.10997496, 0.5965002), (0.24896535, 0.5409218), (0.1437337, 0.08343059)], includedObstacleCornersIndices=set([16, 14]))§7081§4.709204
24§20000006§5.2150383§Chromosome(steinerPoints=[(0.46695, 0.09055448), (0.3806521, 0.90284556), (0.74859613, 0.41269207), (0.6882817, 0.43473092), (0.79399735, 0.5137982), (0.897349, 0.07366423), (0.9480556, 0.49075985), (0.21291342, 0.16482435), (0.24896535, 0.5409218), (0.10997496, 0.5965002), (0.1437337, 0.08343059)], includedObstacleCornersIndices=set([16, 14, 1]))§7368§4.8516936
27§20000006§5.2139096§Chromosome(steinerPoints=[(0.21291342, 0.16482435), (0.24896535, 0.5409218), (0.10997496, 0.5965002), (0.46695, 0.09055448), (0.3806521, 0.90284556), (0.1437337, 0.08343059), (0.74859613, 0.41269207), (0.6882817, 0.43473092), (0.79399735, 0.5137982), (0.897349, 0.07366423), (0.9480556, 0.49075985)], includedObstacleCornersIndices=set([16, 14]))§8191§5.280151
31§5.2495775§5.213207§Chromosome(steinerPoints=[(0.46695, 0.09055448), (0.3806521, 0.90284556), (0.60032326, 0.6865109), (0.1437337, 0.08343059), (0.24896535, 0.5409218), (0.10997496, 0.5965002), (0.111465886, 0.6568685), (0.897349, 0.07366423), (0.9480556, 0.49075985), (0.6905852, 0.45860842), (0.79399735, 0.5137982), (0.74859613, 0.41269207), (0.6882817, 0.43473092)], includedObstacleCornersIndices=set([14, 16]))§9283§5.872387
32§5.2500777§5.20863§Chromosome(steinerPoints=[(0.46695, 0.09055448), (0.74859613, 0.41269207), (0.6882817, 0.43473092), (0.79399735, 0.5137982), (0.3806521, 0.90284556), (0.24896535, 0.5409218), (0.35790792, 0.07453436), (0.21291342, 0.16482435), (0.10997496, 0.5965002), (0.1437337, 0.08343059), (0.60032326, 0.6865109), (0.897349, 0.07366423), (0.9480556, 0.49075985)], includedObstacleCornersIndices=set([16, 14]))§9562§6.0244875
34§60000004§5.2061563§Chromosome(steinerPoints=[(0.10997496, 0.5965002), (0.06690429, 0.853068), (0.1437337, 0.08343059), (0.46695, 0.09055448), (0.3806521, 0.90284556), (0.21291342, 0.16482435), (0.24896535, 0.5409218), (0.35790792, 0.07453436), (0.60032326, 0.6865109), (0.897349, 0.07366423), (0.9480556, 0.49075985), (0.6882817, 0.43473092), (0.79399735, 0.5137982), (0.74859613, 0.41269207)], includedObstacleCornersIndices=set([14, 16]))§10112§6.330989
38§120000010§5.2052493§Chromosome(steinerPoints=[(0.24896535, 0.5409218), (0.1437337, 0.08343059), (0.21291342, 0.16482435), (0.10997496, 0.5965002), (0.06690429, 0.853068), (0.46695, 0.09055448), (0.3806521, 0.90284556), (0.897349, 0.07366423), (0.9480556, 0.49075985), (0.79399735, 0.5137982), (0.74859613, 0.41269207), (0.6882817, 0.43473092), (0.5679383, 0.6613195)], includedObstacleCornersIndices=set([14, 16]))§11229§6.949164
39§80000010§5.2046413§Chromosome(steinerPoints=[(0.74859613, 0.41269207), (0.79399735, 0.5137982), (0.897349, 0.07366423), (0.9480556, 0.49075985), (0.46695, 0.09055448), (0.3806521, 0.90284556), (0.60032326, 0.6865109), (0.6905852, 0.45860842), (0.6882817, 0.43473092), (0.06690429, 0.853068), (0.21291342, 0.16482435), (0.24896535, 0.5409218), (0.10997496, 0.5965002), (0.1437337, 0.08343059), (0.111465886, 0.6568685)], includedObstacleCornersIndices=set([16, 14]))§11510§7.1073384
43§40000004§5.2034793§Chromosome(steinerPoints=[(0.21291342, 0.16482435), (0.24896535, 0.5409218), (0.46695, 0.09055448), (0.3806521, 0.90284556), (0.74859613, 0.41269207), (0.6882817, 0.43473092), (0.79399735, 0.5137982), (0.897349, 0.07366423), (0.9480556, 0.49075985), (0.5679383, 0.6613195), (0.06690429, 0.853068), (0.10997496, 0.5965002), (0.1437337, 0.08343059), (0.111465886, 0.6568685), (0.35790792, 0.07453436)], includedObstacleCornersIndices=set([16, 14]))§12632§7.754736
