function evaluations§best§chromosome§runtime in seconds
2§10000000000§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([]))§0.000121707
26§6.520591§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 3, 5, 0]))§0.001404663
74§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 0, 5]))§0.003552519
139266§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 0, 5]))§1.4451555
