function evaluations§best§chromosome§runtime in seconds
2§3.1626866§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([]))§0.002089841
4§3.1035914§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 10, 14]))§0.003394097
8§3.092153§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4, 0, 14]))§0.00470957
11§3.0617614§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([14, 0, 11]))§0.006068847
14§2.9614167§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([14, 0]))§0.006579016
15§2.9605908§Chromosome(steinerPoints=[(0.2999583, 0.037120022)], includedObstacleCornersIndices=set([14, 0]))§0.007008957
57§2.945653§Chromosome(steinerPoints=[(0.2999583, 0.037120022)], includedObstacleCornersIndices=set([14, 3, 7, 2]))§0.012816293
92§2.8748288§Chromosome(steinerPoints=[(0.2999583, 0.037120022)], includedObstacleCornersIndices=set([14]))§0.01570739
1271§2.862029§Chromosome(steinerPoints=[(-0.005268827, 0.58802104), (0.17328738, 0.20604895), (0.058476724, 0.7857628), (0.25607875, 0.21928746), (0.27427036, 0.9034808), (0.6078795, 0.139721), (0.8107624, 0.24438334)], includedObstacleCornersIndices=set([3]))§0.1634583
1900§2.860663§Chromosome(steinerPoints=[(0.70849645, 0.121898234), (0.17328738, 0.20604895), (0.3207263, 0.693116)], includedObstacleCornersIndices=set([14, 3]))§0.23075728
1927§2.8554912§Chromosome(steinerPoints=[(0.3207263, 0.693116), (0.17328738, 0.20604895)], includedObstacleCornersIndices=set([14, 3]))§0.23283443
2267§2.8401332§Chromosome(steinerPoints=[(0.17328738, 0.20604895)], includedObstacleCornersIndices=set([3, 14]))§0.25852457
2509§2.839755§Chromosome(steinerPoints=[(0.17328738, 0.20604895), (0.8107624, 0.24438334)], includedObstacleCornersIndices=set([14, 3]))§0.27517566
2534§2.8389802§Chromosome(steinerPoints=[(0.17328738, 0.20604895), (0.8107624, 0.24438334), (0.3584691, 0.6710642)], includedObstacleCornersIndices=set([14, 3]))§0.27713275
4109§2.834148§Chromosome(steinerPoints=[(0.17328738, 0.20604895), (0.17376417, 0.8332914), (0.82389444, 0.16194803)], includedObstacleCornersIndices=set([14]))§0.43953332
5320§2.8287249§Chromosome(steinerPoints=[(0.14519559, 0.12543812), (0.09678422, 0.8719702), (0.17209059, 0.21090414), (0.8107624, 0.24438334), (0.82389444, 0.16194803)], includedObstacleCornersIndices=set([14]))§0.57539594
5366§2.8167663§Chromosome(steinerPoints=[(0.14519559, 0.12543812), (0.09678422, 0.8719702), (0.17209059, 0.21090414), (0.8107624, 0.24438334), (0.82389444, 0.16194803), (0.75094837, 0.12393518)], includedObstacleCornersIndices=set([14, 3]))§0.5802673
8099§2.8144817§Chromosome(steinerPoints=[(0.78837985, 0.20304155), (0.75068784, 0.12529665), (0.09678422, 0.8719702), (0.17328738, 0.20604895), (0.79634005, 0.16712308)], includedObstacleCornersIndices=set([14, 3]))§0.8656313
8134§2.811613§Chromosome(steinerPoints=[(0.79634005, 0.16712308), (0.75068784, 0.12529665), (0.09678422, 0.8719702), (0.17328738, 0.20604895)], includedObstacleCornersIndices=set([14, 3]))§0.8700659
16284§2.80898§Chromosome(steinerPoints=[(0.09016233, 0.8524108), (0.3584691, 0.6710642), (0.21047348, 0.15047503), (0.7510801, 0.12582597), (0.30503565, 0.07636027), (0.8175332, 0.1623876), (0.20551479, 0.21494196)], includedObstacleCornersIndices=set([14, 3]))§1.9017951
22266§2.8089004§Chromosome(steinerPoints=[(0.81280583, 0.17968698), (0.16392884, 0.2098208), (0.7500782, 0.1279089), (0.09678422, 0.8719702), (0.15174392, 0.115165375), (0.27427036, 0.9034808), (0.29981196, 0.03301607)], includedObstacleCornersIndices=set([14, 3]))§2.6740775
22343§2.8085694§Chromosome(steinerPoints=[(0.81280583, 0.17968698), (0.16392884, 0.2098208), (0.7500782, 0.1279089), (0.09678422, 0.8719702), (0.15174392, 0.115165375), (0.27427036, 0.9034808), (0.3584691, 0.6710642)], includedObstacleCornersIndices=set([14, 3]))§2.6842382
22380§2.808126§Chromosome(steinerPoints=[(0.81280583, 0.17968698), (0.16392884, 0.2098208), (0.7500782, 0.1279089), (0.09678422, 0.8719702), (0.15174392, 0.115165375), (0.27427036, 0.9034808), (0.3584691, 0.6710642), (0.29981196, 0.03301607)], includedObstacleCornersIndices=set([14, 3]))§2.6896267
23609§2.807642§Chromosome(steinerPoints=[(0.81057733, 0.17026336), (0.30560616, 0.08181554), (0.17241532, 0.15145454), (0.09678422, 0.8719702), (0.7506095, 0.12567034), (0.23690769, 0.14993963), (0.3584691, 0.6710642)], includedObstacleCornersIndices=set([14, 3]))§2.838817
24942§2.8065615§Chromosome(steinerPoints=[(0.7507661, 0.12490815), (0.30560616, 0.08181554), (0.17241532, 0.15145454), (0.22947584, 0.15945747), (0.81221026, 0.17002028), (0.3584691, 0.6710642), (0.09016233, 0.8524108), (0.27427036, 0.9034808)], includedObstacleCornersIndices=set([14, 3]))§3.014845
27165§2.801087§Chromosome(steinerPoints=[(0.79972273, 0.19047469), (0.17328738, 0.20604895), (0.3546573, 0.14281058), (0.27427036, 0.9034808), (0.74297893, 0.14354506)], includedObstacleCornersIndices=set([14, 3]))§3.2879643
32793§2.7962441§Chromosome(steinerPoints=[(0.09678422, 0.8719702), (0.17328738, 0.20604895), (0.8105097, 0.16780335), (0.2577288, 0.22897437), (0.33890787, 0.13619745), (0.7493226, 0.1305117), (0.3584691, 0.6710642)], includedObstacleCornersIndices=set([14, 3]))§4.0099216
32825§2.7961183§Chromosome(steinerPoints=[(0.09678422, 0.8719702), (0.17328738, 0.20604895), (0.8105097, 0.16780335), (0.3584691, 0.6710642), (0.33890787, 0.13619745), (0.7493226, 0.1305117), (0.25646964, 0.22503805)], includedObstacleCornersIndices=set([14, 3]))§4.0145793
32827§2.7948527§Chromosome(steinerPoints=[(0.09678422, 0.8719702), (0.17328738, 0.20604895), (0.8105097, 0.16780335), (0.3584691, 0.6710642), (0.33890787, 0.13619745), (0.7493226, 0.1305117), (0.25646964, 0.22503805), (0.27427036, 0.9034808)], includedObstacleCornersIndices=set([14, 3]))§4.014863
