function evaluations§best§chromosome§runtime in seconds
2§2.436377§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3]))§0.000188754
15§2.4150007§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3, 8, 9]))§0.001009481
90§2.3569417§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 8, 9, 4]))§0.005545916
229§2.3473485§Chromosome(steinerPoints=[(0.3672813, 0.82779753)], includedObstacleCornersIndices=set([4, 9, 8, 5]))§0.012143676
414§2.3409736§Chromosome(steinerPoints=[(0.33552712, 0.88684386)], includedObstacleCornersIndices=set([6, 4, 7, 5, 0]))§0.019423336
1643§2.3319263§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 0, 7, 12, 5, 4]))§0.07831892
3981§2.330867§Chromosome(steinerPoints=[(0.13050187, 0.7270863), (0.72002655, 0.831371), (0.393485, 0.47060862), (0.39580896, 0.44452637), (0.6813215, 0.79350376), (0.1655795, 0.6811775), (0.34381068, 0.7930173)], includedObstacleCornersIndices=set([0, 7, 4]))§0.24775836
6718§2.3175306§Chromosome(steinerPoints=[(0.7498019, 0.58356977), (0.15743554, 0.5798254), (0.6590644, 0.77884245), (0.17220528, 0.6580269), (0.20784399, 0.7199779), (0.19096966, 0.51834303), (0.28524122, 0.73127043)], includedObstacleCornersIndices=set([7, 0, 12, 6, 11]))§0.49337444
6741§2.314909§Chromosome(steinerPoints=[(0.28524122, 0.73127043), (0.15743554, 0.5798254), (0.6590644, 0.77884245), (0.17220528, 0.6580269), (0.20784399, 0.7199779), (0.19096966, 0.51834303), (0.43164632, 0.86810374)], includedObstacleCornersIndices=set([7, 0, 12, 6, 11]))§0.49546778
6743§2.3062305§Chromosome(steinerPoints=[(0.28524122, 0.73127043), (0.43164632, 0.86810374), (0.6590644, 0.77884245), (0.17220528, 0.6580269), (0.20784399, 0.7199779), (0.19096966, 0.51834303)], includedObstacleCornersIndices=set([7, 0, 12, 6, 11]))§0.4957014
9632§2.2896402§Chromosome(steinerPoints=[(0.41648558, 0.82497704), (0.22271529, 0.65000093), (0.26175287, 0.67026013), (0.6799151, 0.70673615), (0.6779788, 0.6929664)], includedObstacleCornersIndices=set([0, 6, 7]))§0.73051465
9654§2.2864246§Chromosome(steinerPoints=[(0.6779788, 0.6929664), (0.22271529, 0.65000093), (0.26175287, 0.67026013), (0.6799151, 0.70673615), (0.09458873, 0.7803851)], includedObstacleCornersIndices=set([0, 6, 7]))§0.7318002
9885§2.2753215§Chromosome(steinerPoints=[(0.22149566, 0.62658435), (0.6836083, 0.779324), (0.22929396, 0.46557266)], includedObstacleCornersIndices=set([7, 0]))§0.7443456
10143§2.2647781§Chromosome(steinerPoints=[(0.22149566, 0.62658435), (0.6836083, 0.779324), (0.22929396, 0.46557266), (0.3672813, 0.82779753)], includedObstacleCornersIndices=set([7]))§0.75405556
10306§2.2638664§Chromosome(steinerPoints=[(0.22149566, 0.62658435), (0.6836083, 0.779324), (0.22929396, 0.46557266), (0.3672813, 0.82779753), (0.6820721, 0.69175833)], includedObstacleCornersIndices=set([7]))§0.7668531
10366§2.2629702§Chromosome(steinerPoints=[(0.22149566, 0.62658435), (0.6836083, 0.779324), (0.22929396, 0.46557266), (0.3672813, 0.82779753), (0.6820721, 0.69175833), (0.11228129, 0.6826341)], includedObstacleCornersIndices=set([]))§0.76944923
31969§2.2626653§Chromosome(steinerPoints=[(0.6836083, 0.779324), (0.20837496, 0.6203568), (0.105489634, 0.6780552), (0.3672813, 0.82779753), (0.21801408, 0.4675519), (0.6820721, 0.69175833)], includedObstacleCornersIndices=set([6]))§2.027251
36284§2.2623053§Chromosome(steinerPoints=[(0.67235434, 0.7732679), (0.6696085, 0.69498974), (0.1940864, 0.61649853), (0.3672813, 0.82779753), (0.2004219, 0.46310896)], includedObstacleCornersIndices=set([0]))§2.2914636
62877§2.2611153§Chromosome(steinerPoints=[(0.21663037, 0.6277096), (0.11161576, 0.682149), (0.22623825, 0.46405736), (0.6544897, 0.697194), (0.64885366, 0.7797936), (0.3672813, 0.82779753)], includedObstacleCornersIndices=set([]))§3.9773989
113337§2.2606778§Chromosome(steinerPoints=[(0.6678419, 0.723121), (0.10324009, 0.6767087), (0.57807976, 0.70697135), (0.20309952, 0.47158217), (0.21779051, 0.4797364), (0.21132779, 0.64761275), (0.50889313, 0.78843963), (0.3780893, 0.78484184), (0.12314105, 0.6916465)], includedObstacleCornersIndices=set([6, 7]))§6.6353483
113345§2.2593517§Chromosome(steinerPoints=[(0.6678419, 0.723121), (0.10324009, 0.6767087), (0.57807976, 0.70697135), (0.12314105, 0.6916465), (0.21779051, 0.4797364), (0.21132779, 0.64761275), (0.50889313, 0.78843963), (0.3780893, 0.78484184), (0.22409171, 0.6395569)], includedObstacleCornersIndices=set([6, 7]))§6.636057
252537§2.2593517§Chromosome(steinerPoints=[(0.6678419, 0.723121), (0.10324009, 0.6767087), (0.57807976, 0.70697135), (0.12314105, 0.6916465), (0.21779051, 0.4797364), (0.21132779, 0.64761275), (0.50889313, 0.78843963), (0.3780893, 0.78484184), (0.22409171, 0.6395569)], includedObstacleCornersIndices=set([6, 7]))§13.462017
