function evaluations§best§chromosome§runtime in seconds
2§2.3556347§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3]))§0.000136091
6§2.3313708§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3, 0, 2]))§0.000403674
8§2.2970562§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([2, 3]))§0.000534536
139200§2.2970562§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([2, 3]))§0.9716937
