function evaluations§best§chromosome§runtime in seconds
2§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§0.000126136
139194§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§0.5399397
