function evaluations§best§chromosome§runtime in seconds
2§0.7158545§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([]))§0.000053088
3§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§0.000137058
139195§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§0.47164953
