function evaluations§best§chromosome§runtime in seconds
2§0.7158545§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([]))§0.000069053
5§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§0.000207004
139197§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§0.5316921
