function evaluations§best§chromosome§runtime in seconds
2§10.152195§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([37]))§0.00011935
9997§10.140863§Chromosome(steinerPoints=[(5.2955685, 3.623737)], includedObstacleCornersIndices=set([]))§0.7398307
10035§10.138262§Chromosome(steinerPoints=[(5.2955685, 3.623737), (5.2290583, 3.6558459)], includedObstacleCornersIndices=set([]))§0.74031055
10086§10.135736§Chromosome(steinerPoints=[(5.2290583, 3.6558459), (5.2294817, 3.6420553)], includedObstacleCornersIndices=set([]))§0.74103844
10367§10.131923§Chromosome(steinerPoints=[(5.1709013, 3.6114702), (5.1686935, 3.5815015)], includedObstacleCornersIndices=set([]))§0.74483407
17582§10.12181§Chromosome(steinerPoints=[(5.229011, 6.048073)], includedObstacleCornersIndices=set([]))§0.796631
17619§10.119848§Chromosome(steinerPoints=[(5.229011, 6.048073), (5.2689333, 3.661325)], includedObstacleCornersIndices=set([]))§0.7971858
24483§10.115551§Chromosome(steinerPoints=[(5.229011, 6.048073), (4.137865, 3.0447178)], includedObstacleCornersIndices=set([]))§0.8599801
24508§10.11359§Chromosome(steinerPoints=[(5.229011, 6.048073), (4.137865, 3.0447178), (5.2689333, 3.661325)], includedObstacleCornersIndices=set([]))§0.86043185
25433§10.111227§Chromosome(steinerPoints=[(5.229011, 6.048073), (4.137865, 3.0447178), (2.7694483, 2.4893713), (5.2689333, 3.661325)], includedObstacleCornersIndices=set([]))§0.87176603
38066§10.104862§Chromosome(steinerPoints=[(5.229011, 6.048073), (5.2689333, 3.661325), (2.7694483, 2.4893713), (7.066185, 2.5607023)], includedObstacleCornersIndices=set([]))§1.0523866
38070§10.103609§Chromosome(steinerPoints=[(5.229011, 6.048073), (5.2689333, 3.661325), (2.7694483, 2.4893713), (7.066185, 2.5607023), (5.26866, 3.6478996)], includedObstacleCornersIndices=set([]))§1.052607
67450§10.100531§Chromosome(steinerPoints=[(5.229011, 6.048073), (5.258561, 3.6535654), (7.066185, 2.5607023), (3.7112458, 2.7671971)], includedObstacleCornersIndices=set([]))§1.4510348
68642§10.097559§Chromosome(steinerPoints=[(5.229011, 6.048073), (5.258561, 3.6535654), (3.7112458, 2.7671971), (6.461723, 2.747424), (5.2547045, 3.6149678)], includedObstacleCornersIndices=set([]))§1.4688002
68648§10.095455§Chromosome(steinerPoints=[(5.229011, 6.048073), (5.2547045, 3.6149678), (3.7112458, 2.7671971), (6.461723, 2.747424), (5.2271442, 3.630908)], includedObstacleCornersIndices=set([]))§1.4690633
68657§10.094185§Chromosome(steinerPoints=[(5.229011, 6.048073), (5.2271442, 3.630908), (3.7112458, 2.7671971), (6.461723, 2.747424), (5.225068, 3.6060412)], includedObstacleCornersIndices=set([]))§1.4694123
68710§10.093119§Chromosome(steinerPoints=[(5.229011, 6.048073), (5.206739, 3.616849), (3.7112458, 2.7671971), (6.461723, 2.747424)], includedObstacleCornersIndices=set([]))§1.4708476
68745§10.092005§Chromosome(steinerPoints=[(5.229011, 6.048073), (5.2054844, 3.599557), (3.7112458, 2.7671971), (6.461723, 2.747424), (5.1924853, 3.6073236)], includedObstacleCornersIndices=set([]))§1.4717464
112750§10.090863§Chromosome(steinerPoints=[(5.229011, 6.048073), (5.182047, 3.6004982), (6.461723, 2.747424), (3.8583813, 2.9358232)], includedObstacleCornersIndices=set([]))§2.079572
120374§10.083541§Chromosome(steinerPoints=[(5.229011, 6.048073), (5.182047, 3.6004982), (3.8583813, 2.9358232), (6.6287317, 2.7294059)], includedObstacleCornersIndices=set([]))§2.1769404
