function evaluations§best§chromosome§runtime in seconds
2§0.7158545§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([]))§0.000066846
6§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§0.00023446
139198§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§0.5964731
