function evaluations§best§chromosome§runtime in seconds
2§1.7244744§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 1, 2]))§0.000117011
4§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§0.000211411
139196§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§0.5971125
