function evaluations§best§chromosome§runtime in seconds
2§2.3556347§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([2]))§0.000141641
8§2.3313708§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 1, 3]))§0.000303359
12§2.2970562§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 1]))§0.000404885
139204§2.2970562§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 1]))§0.94365394
