function evaluations§best§chromosome§runtime in seconds
2§2.5871744§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 7]))§0.001222827
11120§2.5779958§Chromosome(steinerPoints=[(0.65853196, 0.37538648), (0.4326293, 0.5053365), (0.12472444, 0.2942667), (0.23593092, 0.32012868), (0.43646294, 0.58584666)], includedObstacleCornersIndices=set([7, 5, 17]))§1.5259151
11128§2.5736632§Chromosome(steinerPoints=[(0.65853196, 0.37538648), (0.4326293, 0.5053365), (0.12472444, 0.2942667), (0.23593092, 0.32012868), (0.43646294, 0.58584666)], includedObstacleCornersIndices=set([7, 5, 16]))§1.526608
11668§2.5518641§Chromosome(steinerPoints=[(0.40552408, 0.7167291), (0.47736886, 0.49141598), (0.48571956, 0.507568), (0.48468488, 0.72859675), (0.6578208, 0.68546915)], includedObstacleCornersIndices=set([13, 17, 16, 7]))§1.5644634
11811§2.4758794§Chromosome(steinerPoints=[(0.791044, 0.7039023), (0.5321298, 0.75961846), (0.48468488, 0.72859675), (0.36272472, 0.73504674), (0.2488986, 0.35930678), (0.90631163, 0.7123698)], includedObstacleCornersIndices=set([17, 7, 13]))§1.5752645
11813§2.458889§Chromosome(steinerPoints=[(0.791044, 0.7039023), (0.5321298, 0.75961846), (0.48468488, 0.72859675), (0.36272472, 0.73504674), (0.2488986, 0.35930678), (0.90631163, 0.7123698)], includedObstacleCornersIndices=set([13, 7]))§1.575442
11816§2.452469§Chromosome(steinerPoints=[(0.791044, 0.7039023), (0.5321298, 0.75961846), (0.48468488, 0.72859675), (0.36272472, 0.73504674), (0.90631163, 0.7123698)], includedObstacleCornersIndices=set([13, 7]))§1.5756446
11824§2.4496725§Chromosome(steinerPoints=[(0.791044, 0.7039023), (0.5321298, 0.75961846), (0.48468488, 0.72859675), (0.36272472, 0.73504674), (0.90631163, 0.7123698)], includedObstacleCornersIndices=set([]))§1.5761383
11828§2.4471383§Chromosome(steinerPoints=[(0.791044, 0.7039023), (0.5321298, 0.75961846), (0.48468488, 0.72859675), (0.36272472, 0.73504674), (0.90631163, 0.7123698)], includedObstacleCornersIndices=set([7]))§1.5763409
11835§2.4458196§Chromosome(steinerPoints=[(0.791044, 0.7039023), (0.5321298, 0.75961846), (0.48468488, 0.72859675), (0.36272472, 0.73504674), (0.90631163, 0.7123698)], includedObstacleCornersIndices=set([7, 17]))§1.5767848
11887§2.4365277§Chromosome(steinerPoints=[(0.90631163, 0.7123698), (0.5321298, 0.75961846), (0.48468488, 0.72859675)], includedObstacleCornersIndices=set([7, 17]))§1.5796845
11909§2.417653§Chromosome(steinerPoints=[(0.90631163, 0.7123698), (0.5321298, 0.75961846), (0.14995065, 0.33265412)], includedObstacleCornersIndices=set([]))§1.580498
11911§2.415119§Chromosome(steinerPoints=[(0.90631163, 0.7123698), (0.5321298, 0.75961846), (0.14995065, 0.33265412)], includedObstacleCornersIndices=set([7]))§1.5806105
11951§2.4065833§Chromosome(steinerPoints=[(0.90631163, 0.7123698), (0.5321298, 0.75961846), (0.14995065, 0.33265412), (0.8680567, 0.66481245), (0.54530185, 0.72017825)], includedObstacleCornersIndices=set([13]))§1.5827894
11955§2.4059052§Chromosome(steinerPoints=[(0.54530185, 0.72017825), (0.5321298, 0.75961846), (0.14995065, 0.33265412), (0.8680567, 0.66481245)], includedObstacleCornersIndices=set([13]))§1.5830264
11970§2.4005744§Chromosome(steinerPoints=[(0.54530185, 0.72017825), (0.5321298, 0.75961846), (0.14995065, 0.33265412), (0.8680567, 0.66481245)], includedObstacleCornersIndices=set([]))§1.5838206
11986§2.399501§Chromosome(steinerPoints=[(0.54530185, 0.72017825), (0.8680567, 0.66481245), (0.14995065, 0.33265412)], includedObstacleCornersIndices=set([]))§1.5846763
12121§2.3985598§Chromosome(steinerPoints=[(0.54530185, 0.72017825), (0.8680567, 0.66481245), (0.14995065, 0.33265412), (0.5559347, 0.72976893)], includedObstacleCornersIndices=set([]))§1.5893089
12203§2.391511§Chromosome(steinerPoints=[(0.5559347, 0.72976893), (0.8680567, 0.66481245), (0.14995065, 0.33265412), (0.50250226, 0.8334476)], includedObstacleCornersIndices=set([]))§1.5927472
12264§2.390566§Chromosome(steinerPoints=[(0.5559347, 0.72976893), (0.8680567, 0.66481245), (0.14995065, 0.33265412), (0.50250226, 0.8334476), (0.5426264, 0.73175037)], includedObstacleCornersIndices=set([]))§1.5949855
12309§2.389386§Chromosome(steinerPoints=[(0.5426264, 0.73175037), (0.8680567, 0.66481245), (0.14995065, 0.33265412), (0.50250226, 0.8334476), (0.5463737, 0.72038615)], includedObstacleCornersIndices=set([]))§1.5974183
12663§2.3888836§Chromosome(steinerPoints=[(0.5463737, 0.72038615), (0.8680567, 0.66481245), (0.14995065, 0.33265412), (0.50250226, 0.8334476), (0.4963251, 0.8243932)], includedObstacleCornersIndices=set([]))§1.6123974
13528§2.3882933§Chromosome(steinerPoints=[(0.5463737, 0.72038615), (0.8680567, 0.66481245), (0.14995065, 0.33265412), (0.4963251, 0.8243932), (0.5360718, 0.72197896)], includedObstacleCornersIndices=set([]))§1.6484294
93636§2.381341§Chromosome(steinerPoints=[(0.5360718, 0.72197896), (0.4963251, 0.8243932), (0.14995065, 0.33265412), (0.85599667, 0.67614543)], includedObstacleCornersIndices=set([]))§4.7854075
133628§2.379466§Chromosome(steinerPoints=[(0.5360718, 0.72197896), (0.4963251, 0.8243932), (0.14995065, 0.33265412), (0.87509376, 0.6926884)], includedObstacleCornersIndices=set([]))§6.2206216
244051§2.377942§Chromosome(steinerPoints=[(0.5360718, 0.72197896), (0.4963251, 0.8243932), (0.14995065, 0.33265412), (0.85586464, 0.6815225)], includedObstacleCornersIndices=set([]))§10.209322
272513§2.3770885§Chromosome(steinerPoints=[(0.4863103, 0.81418467), (0.1601564, 0.34281373), (0.85586464, 0.6815225), (0.52564156, 0.71137005)], includedObstacleCornersIndices=set([]))§11.23967
411705§2.3770885§Chromosome(steinerPoints=[(0.4863103, 0.81418467), (0.1601564, 0.34281373), (0.85586464, 0.6815225), (0.52564156, 0.71137005)], includedObstacleCornersIndices=set([]))§15.469694
