function evaluations§best§chromosome§runtime in seconds
2§0.7158545§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([]))§0.000059729
5§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§0.00013177
139197§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§1.1183642
