function evaluations§best§chromosome§runtime in seconds
2§1.7244744§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 1, 2]))§0.000170168
3§1.2296716§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1]))§0.000279668
4§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§0.000344575
139196§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§0.72362113
