function evaluations§best§chromosome§runtime in seconds
2§1.1206716§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([]))§0.000150053
7631§1.096988§Chromosome(steinerPoints=[(0.4740445, 0.68723184), (0.54197353, 0.41602814)], includedObstacleCornersIndices=set([]))§0.48185557
7849§1.0502166§Chromosome(steinerPoints=[(0.48533857, 0.42264658)], includedObstacleCornersIndices=set([]))§0.4841012
147041§1.0502166§Chromosome(steinerPoints=[(0.48533857, 0.42264658)], includedObstacleCornersIndices=set([]))§1.247185
