generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2139999100§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 5, 7, 0]))§1047§0.04452425
502§1259999600§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([0, 5, 7, 6]))§139582§1.9737138
