generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1039999900§2.5435078§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([6, 7, 2, 3, 5, 1]))§1027§0.043882832
2§340000000§2.537974§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([2, 1, 6]))§1302§0.049212135
3§260000020§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([1, 6, 2, 7]))§1578§0.054131407
504§1239999600§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([6, 7, 1, 2]))§139998§1.9740468
