generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2479999500§1.7872585§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([1, 6, 5, 7, 0]))§1037§0.04082626
3§739999740§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.3528987)], includedObstacleCornersIndices=set([6, 7, 0, 5]))§1591§0.04958988
504§1419999700§1.7648978§Chromosome(steinerPoints=[(0.6128839, 0.35289866)], includedObstacleCornersIndices=set([6, 5, 0, 7]))§140186§1.7067838
