generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2859999500§2.786178§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 2, 9]))§1031§0.12018029
3§560000000§2.7667575§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([2, 9]))§1593§0.14688131
5§280000030§2.7463603§Chromosome(steinerPoints=[(0.71876144, 0.2802855), (0.0763326, 0.0982514)], includedObstacleCornersIndices=set([2, 9]))§2150§0.1718233
8§320000030§2.7420807§Chromosome(steinerPoints=[(0.71876144, 0.2802855), (0.81445247, 0.12459756), (0.0763326, 0.0982514)], includedObstacleCornersIndices=set([2, 9]))§2968§0.20304303
509§679999800§2.7420807§Chromosome(steinerPoints=[(0.0763326, 0.0982514), (0.81445247, 0.12459756), (0.71876144, 0.2802855)], includedObstacleCornersIndices=set([2, 9]))§141622§6.307116
