generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2319999200§2.3091536§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 1, 3, 6]))§1048§0.035792947
6§999999500§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3, 6, 1]))§2448§0.05623517
507§1760000900§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 3, 1]))§140823§1.1101165
