generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2239999200§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3, 1, 6]))§1032§0.04360742
502§1620000600§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 6, 3]))§139530§1.0959599
