generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2440001000§2.3447826§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([2, 9, 1, 8, 6]))§1049§0.043238133
2§899999700§2.3432443§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([2, 1, 6]))§1322§0.04752753
3§759999700§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 6, 3]))§1600§0.051647764
504§1560000400§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3, 6, 1]))§140190§0.95574474
