generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1799999700§2.537974§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 2, 1]))§1040§0.055944607
2§460000030§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([1, 7, 2, 6]))§1323§0.06269096
503§1199999500§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([2, 1, 6, 7]))§140215§2.316391
