generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§879999700§5.4508476§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 10, 0, 7]))§1040§0.050631415
2§459999940§5.4450927§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 10, 7]))§1321§0.05465862
503§1680000800§5.4450927§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 5, 10]))§139699§0.80524236
