generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2180000800§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5]))§1030§0.053033855
502§1680000600§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 4, 1, 0]))§139637§1.304117
