generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1479999600§2.5285716§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([7, 3, 2, 6, 1]))§1045§0.045977466
2§679999740§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([7, 1, 2, 6]))§1317§0.05153737
503§1139999500§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([7, 6, 2, 1]))§139784§1.9661977
