generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2119999600§2.5390294§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7, 6, 2, 1]))§1016§0.04766563
2§719999900§2.537974§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 1, 2]))§1291§0.053784855
3§659999800§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([2, 7, 1, 6]))§1569§0.059721183
504§1059999500§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([6, 7, 2, 1]))§140176§2.3158457
