generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1759999400§2.3303084§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 5, 1, 0]))§1048§0.039398152
3§519999840§2.3198853§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 4, 1, 3, 0]))§1587§0.04688369
4§599999800§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3, 6, 1]))§1866§0.05063024
505§1760000800§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 6, 3]))§140411§0.95814496
