generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2160000000§2.537974§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([2, 6, 1]))§1025§0.05273905
2§819999700§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([2, 7, 1, 6]))§1309§0.05931618
503§1259999700§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([1, 6, 7, 2]))§140273§2.3312805
