generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1399999400§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 4, 0]))§1057§0.052489504
502§1680000500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 1, 0]))§139636§1.316973
