generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1839999700§2.5397143§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([2, 1, 3, 6]))§1036§0.041855108
2§899999600§2.5390294§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 6, 2, 7]))§1319§0.047227062
3§679999740§2.5285716§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([6, 7, 3, 1, 2]))§1598§0.052302755
5§599999800§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([6, 7, 1, 2]))§2152§0.06167727
506§1139999500§2.5268312§Chromosome(steinerPoints=[(0.92108715, 0.8386997)], includedObstacleCornersIndices=set([1, 2, 6, 7]))§140746§1.9943349
