generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2460000500§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 3, 6]))§1032§0.040500425
502§1740000900§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 3, 1]))§139761§0.941414
