generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§4260005400§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§667§0.023923872
502§0.7478701§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104414§0.38026083
