generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§4960009000§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§668§0.026373062
502§0.76156145§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104343§0.39151374
