generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§4400006000§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§667§0.026256183
502§0.7378219§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104363§0.4528317
