generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.8600742§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§666§0.017166829
502§0.7924109§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104260§0.382288
