generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§4560006700§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§671§0.016886048
502§0.7603982§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104427§0.37350824
