generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§4780007400§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§667§0.022950685
502§0.7680961§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104521§0.38031453
