generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§4500006400§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§668§0.023235977
502§0.7391889§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104413§0.44578522
