generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§87800005000§65.12752§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 3, 4, 5, 7, 8, 36, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 37, 38, 39, 40, 41, 42, 43, 44, 35, 46, 47, 48, 0, 2, 6, 9, 10, 16, 18, 31, 33, 34]))§666§2.6975749
2§48220013000§64.05821§Chromosome(steinerPoints=[(4.3115497, 5.882703), (1.1129999, 2.0128536)], includedObstacleCornersIndices=set([1, 3, 12, 15, 22, 23, 24, 25, 29, 38, 46, 4, 39, 7, 8, 11, 14, 19, 20, 48, 26, 27, 40, 41, 42, 43, 44, 45, 47, 0, 2, 6, 9, 10, 13, 16, 17, 18, 28, 30, 31, 33, 34, 36]))§834§2.777471
3§25359997000§58.566593§Chromosome(steinerPoints=[(1.7363071, 1.6407502)], includedObstacleCornersIndices=set([20, 21, 41, 42, 43, 44, 4, 5, 7, 8, 47, 2, 6, 9, 16, 34, 36, 1, 3, 10, 12, 48, 14, 15, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 37, 38, 39, 40, 46]))§1000§2.842858
5§6340012500§49.27012§Chromosome(steinerPoints=[(5.9999857, 7.941587), (8.759824, 3.291428)], includedObstacleCornersIndices=set([16, 10, 13, 17, 18, 36, 9, 6, 43, 33, 44, 37, 39, 34, 2, 1, 3, 12, 14, 15, 19, 22, 48, 24, 25, 27, 29, 38, 40, 46, 47, 5, 7, 8, 11, 20, 21, 41, 42]))§1336§2.963552
8§80000060§47.042385§Chromosome(steinerPoints=[(7.111148, 3.960731)], includedObstacleCornersIndices=set([1, 3, 12, 15, 17, 22, 23, 42, 25, 29, 30, 38, 39, 46, 16, 10, 18, 41, 9, 6, 5, 33, 35, 37, 34, 2, 45, 14, 19, 48, 27, 31, 26, 40, 44, 11, 7, 21]))§1841§3.1216648
9§20000058§45.836834§Chromosome(steinerPoints=[(5.9999857, 7.941587), (8.759824, 3.291428)], includedObstacleCornersIndices=set([16, 10, 13, 17, 18, 36, 9, 6, 33, 37, 39, 34, 2, 1, 3, 12, 14, 15, 19, 22, 48, 24, 25, 27, 29, 38, 46, 43, 44, 5, 7, 8, 20, 11, 40, 42]))§2009§3.1696868
10§40000052§43.55919§Chromosome(steinerPoints=[(5.9999857, 7.941587), (8.759824, 3.291428)], includedObstacleCornersIndices=set([5, 16, 10, 13, 17, 18, 36, 9, 6, 33, 37, 39, 34, 2, 1, 3, 12, 14, 15, 19, 22, 48, 24, 25, 27, 42, 38, 46, 43, 44, 20, 11, 40]))§2177§3.2153451
11§100000056§42.209454§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 37, 20, 12, 8, 15, 19, 21, 23, 24, 33, 26, 27, 7, 16, 18, 43, 46, 39, 13, 22, 38, 30, 45, 5, 34, 2, 6, 9, 32, 10]))§2347§3.2606044
12§40000052§40.12698§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3, 39, 15, 40, 38, 13, 17, 30, 22, 28, 29, 23, 25, 33, 36, 6, 9, 35, 31, 41, 5, 20, 45, 47, 14, 21, 27]))§2518§3.3025086
15§45.54592§40.041695§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([44, 1, 3, 12, 7, 24, 41, 46, 45, 11, 5, 26, 40, 42, 37, 33, 16, 18, 39, 13, 22, 38, 30, 34, 2, 6, 9, 32, 10]))§3024§3.4112148
16§40000044§37.093784§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([47, 1, 12, 24, 46, 10, 22, 28, 29, 32, 37, 39, 14, 6, 9, 31, 35, 16, 36, 5, 7, 8, 20, 45, 41, 26, 40]))§3199§3.4440348
17§42.836216§34.34734§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 7, 8, 44, 6, 9, 3, 1, 12, 24, 10, 47, 28, 29, 31, 32, 35, 37, 39, 16, 34, 14, 19, 40]))§3369§3.4730365
19§20000040§32.044384§Chromosome(steinerPoints=[(8.759824, 3.291428)], includedObstacleCornersIndices=set([5, 11, 46, 20, 27, 42, 43, 44, 10, 18, 9, 33, 35, 34, 2, 31, 12, 39, 25, 29, 30, 38]))§3705§3.525194
20§40000036§30.7994§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([37, 44, 3, 1, 12, 24, 47, 29, 39, 14, 19, 35, 2, 6, 34, 16, 18, 31, 33]))§3873§3.549179
22§37.564945§30.62398§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 7, 44, 3, 1, 12, 24, 47, 29, 14, 19, 10, 32, 37, 39, 6, 34, 16, 31]))§4211§3.5922408
23§60000040§30.150797§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([44, 3, 1, 12, 24, 47, 29, 39, 14, 19, 37, 33, 16, 32, 6, 9, 10]))§4383§3.6119614
24§20000036§28.981403§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([43, 5, 7, 2, 6, 34, 16, 39, 10, 18, 29, 28, 32, 33, 31, 27, 12, 25]))§4556§3.630464
25§60000030§26.679989§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([43, 5, 7, 29, 27, 12, 25, 28, 37, 39, 30, 17, 10, 18, 36, 32, 6]))§4728§3.648036
26§20000034§25.675253§Chromosome(steinerPoints=[(4.3711996, 1.5259473)], includedObstacleCornersIndices=set([2, 34, 6, 14, 19, 27, 1, 12, 15, 23, 25, 39, 38, 48, 35, 42, 47]))§4900§3.6637638
27§40000028§23.439865§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([31, 6, 34, 16, 38, 37, 14, 19, 25, 23, 12]))§5068§3.6781332
30§200000030§21.437836§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([38, 37, 16, 19, 25, 23, 12, 31]))§5595§3.7174454
31§60000030§21.283583§Chromosome(steinerPoints=[(5.1890016, 3.139255)], includedObstacleCornersIndices=set([25, 48, 14, 19, 27, 47, 18, 2, 38, 34]))§5763§3.7280643
32§100000030§20.521175§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([38, 37, 16, 12, 31, 45, 43, 27, 25]))§5936§3.737986
33§60000030§18.663607§Chromosome(steinerPoints=[(4.3711996, 1.5259473)], includedObstacleCornersIndices=set([25, 34, 6, 46, 12, 15, 39, 27, 35, 47]))§6106§3.746876
37§240000030§18.01592§Chromosome(steinerPoints=[(5.49795, 3.1472094)], includedObstacleCornersIndices=set([31, 19, 16, 39, 29, 30, 47]))§6802§3.776411
38§220000030§17.40939§Chromosome(steinerPoints=[(4.3711996, 1.5259473)], includedObstacleCornersIndices=set([25, 46, 12, 15, 39, 40, 35, 47]))§6975§3.7825665
39§280000030§14.844132§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([37, 27, 42, 25, 35]))§7150§3.788572
42§200000030§13.656217§Chromosome(steinerPoints=[(5.49795, 3.1472094)], includedObstacleCornersIndices=set([35, 47, 29]))§7678§3.8037806
46§220000020§13.511082§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([35, 47, 37, 38]))§8373§3.820133
47§339999970§13.3371935§Chromosome(steinerPoints=[(5.1890016, 3.139255)], includedObstacleCornersIndices=set([35]))§8549§3.823643
49§240000020§12.399087§Chromosome(steinerPoints=[(5.1890016, 3.139255)], includedObstacleCornersIndices=set([]))§8901§3.830088
51§280000030§12.311236§Chromosome(steinerPoints=[(5.1890016, 3.139255), (4.969034, 3.3235135)], includedObstacleCornersIndices=set([]))§9249§3.8358252
52§340000000§12.256197§Chromosome(steinerPoints=[(5.1890016, 3.139255), (4.969034, 3.3235135)], includedObstacleCornersIndices=set([47]))§9428§3.838583
54§200000020§12.2363615§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([47]))§9778§3.8435905
59§300000000§12.15772§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([47, 37]))§10676§3.8538241
64§280000030§12.128202§Chromosome(steinerPoints=[(4.8327646, 3.608791)], includedObstacleCornersIndices=set([37, 47]))§11576§3.8626537
66§220000020§12.126146§Chromosome(steinerPoints=[(4.8327646, 3.608791), (4.834834, 3.580107)], includedObstacleCornersIndices=set([37, 47]))§11926§3.8662276
106§300000000§12.101387§Chromosome(steinerPoints=[(4.8327646, 3.608791), (5.24985, 5.795724)], includedObstacleCornersIndices=set([47, 37]))§19192§3.9466162
109§240000020§12.099331§Chromosome(steinerPoints=[(5.24985, 5.795724), (4.8327646, 3.608791), (4.834834, 3.580107)], includedObstacleCornersIndices=set([47, 37]))§19754§3.9528084
116§340000000§12.097934§Chromosome(steinerPoints=[(5.24985, 5.795724), (4.834834, 3.580107)], includedObstacleCornersIndices=set([47, 37]))§21068§3.9680026
122§339999970§12.0897665§Chromosome(steinerPoints=[(5.24985, 5.795724), (4.834834, 3.580107), (4.8816423, 3.597599)], includedObstacleCornersIndices=set([47, 37]))§22190§3.9814703
126§280000030§12.0879135§Chromosome(steinerPoints=[(5.24985, 5.795724), (4.8816423, 3.597599)], includedObstacleCornersIndices=set([47, 37]))§22947§3.9911845
129§200000020§12.082639§Chromosome(steinerPoints=[(5.24985, 5.795724), (4.8816423, 3.597599), (4.883578, 3.5595458)], includedObstacleCornersIndices=set([47, 37]))§23509§3.9987378
130§320000000§12.081362§Chromosome(steinerPoints=[(5.24985, 5.795724), (4.883578, 3.5595458)], includedObstacleCornersIndices=set([47, 37]))§23697§4.0011396
140§300000000§12.077277§Chromosome(steinerPoints=[(5.24985, 5.795724), (4.883578, 3.5595458), (4.9117384, 3.5705593)], includedObstacleCornersIndices=set([47, 37]))§25612§4.0264096
150§160000020§12.07351§Chromosome(steinerPoints=[(5.24985, 5.795724), (4.9117384, 3.5705593), (4.912668, 3.546091)], includedObstacleCornersIndices=set([47, 37]))§27517§4.051187
159§260000020§12.070486§Chromosome(steinerPoints=[(5.24985, 5.795724), (4.912668, 3.546091), (4.931505, 3.553671)], includedObstacleCornersIndices=set([47, 37]))§29252§4.074057
163§300000000§12.068194§Chromosome(steinerPoints=[(5.24985, 5.795724), (4.931505, 3.553671), (4.9320054, 3.5366385)], includedObstacleCornersIndices=set([47, 37]))§30028§4.083781
172§260000020§12.066287§Chromosome(steinerPoints=[(5.24985, 5.795724), (4.9320054, 3.5366385), (4.945446, 3.542153)], includedObstacleCornersIndices=set([47, 37]))§31795§4.1066027
180§300000000§12.064766§Chromosome(steinerPoints=[(5.24985, 5.795724), (4.945446, 3.542153), (4.945736, 3.5296733)], includedObstacleCornersIndices=set([47, 37]))§33403§4.1270666
190§399999940§12.063471§Chromosome(steinerPoints=[(5.24985, 5.795724), (4.945736, 3.5296733), (4.9557514, 3.5338407)], includedObstacleCornersIndices=set([47, 37]))§35384§4.152426
212§240000020§12.055052§Chromosome(steinerPoints=[(5.24985, 5.795724), (3.5891454, 2.7228372)], includedObstacleCornersIndices=set([47, 37]))§39830§4.2054358
213§100000020§12.04437§Chromosome(steinerPoints=[(5.24985, 5.795724), (3.5891454, 2.7228372), (5.1264763, 3.5639868)], includedObstacleCornersIndices=set([37, 47]))§40028§4.207711
363§260000020§12.041658§Chromosome(steinerPoints=[(5.126067, 3.5647578), (5.3040833, 6.2644644)], includedObstacleCornersIndices=set([37, 47]))§72209§4.54327
701§120000020§12.031778§Chromosome(steinerPoints=[(5.138756, 3.571081), (5.2275705, 5.965666)], includedObstacleCornersIndices=set([37, 47]))§150694§5.3140306
847§180000020§12.029721§Chromosome(steinerPoints=[(5.138756, 3.571081), (5.21797, 6.0008655)], includedObstacleCornersIndices=set([37, 47]))§184706§5.644658
876§200000020§12.020191§Chromosome(steinerPoints=[(5.138756, 3.571081), (5.2654757, 6.1387253)], includedObstacleCornersIndices=set([47, 37]))§191404§5.7114067
1303§220000020§12.018986§Chromosome(steinerPoints=[(5.138756, 3.571081), (5.2712836, 6.1402483)], includedObstacleCornersIndices=set([47, 37]))§290588§6.7208476
1804§160000020§12.018986§Chromosome(steinerPoints=[(5.138756, 3.571081), (5.2712836, 6.1402483)], includedObstacleCornersIndices=set([47, 37]))§407134§7.833308
