generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.8653013§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§668§0.017661596
502§0.7727791§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104273§0.37899622
