generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2.5332565§2.2970562§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3, 2]))§668§0.042502545
502§2.3213694§2.2970562§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 0]))§104342§0.62389666
