generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.8429776§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§667§0.0239039
502§0.7736794§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104355§0.3917136
