generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.0498197§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§673§0.004960824
502§0.8091892§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104649§0.42129478
