generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.0448369§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§672§0.01016021
502§0.7964531§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104393§0.42812967
