generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§3.0287483§2.6247404§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7]))§676§0.20442899
7§2.676003§2.613574§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 6, 7]))§1680§0.23001735
10§2.66035§2.5923371§Chromosome(steinerPoints=[(0.6238328, 0.72296375)], includedObstacleCornersIndices=set([7]))§2191§0.24218246
13§2.6559587§2.5766673§Chromosome(steinerPoints=[(0.41069838, 0.7211772)], includedObstacleCornersIndices=set([7]))§2697§0.25438854
24§2.6375613§2.5763402§Chromosome(steinerPoints=[(0.6238328, 0.72296375), (0.37849036, 0.7239392)], includedObstacleCornersIndices=set([7, 6]))§4576§0.30654314
27§2.6244893§2.5750449§Chromosome(steinerPoints=[(0.6238328, 0.72296375), (0.41069838, 0.7211772)], includedObstacleCornersIndices=set([7]))§5089§0.3220405
36§2.609454§2.569874§Chromosome(steinerPoints=[(0.6238328, 0.72296375), (0.47559234, 0.7512184)], includedObstacleCornersIndices=set([7, 13]))§6635§0.37254846
39§2.611914§2.5570269§Chromosome(steinerPoints=[(0.47559234, 0.7512184)], includedObstacleCornersIndices=set([7]))§7152§0.3904563
44§2.6082547§2.546375§Chromosome(steinerPoints=[(0.41069838, 0.7211772), (0.47559234, 0.7512184)], includedObstacleCornersIndices=set([7]))§8022§0.42173687
46§2.613261§2.5228035§Chromosome(steinerPoints=[(0.41069838, 0.7211772), (0.47559234, 0.7512184), (0.19076848, 0.36436892)], includedObstacleCornersIndices=set([7, 6]))§8370§0.43487063
63§2.579509§2.5216556§Chromosome(steinerPoints=[(0.19076848, 0.36436892), (0.47559234, 0.7512184), (0.509859, 0.7643715)], includedObstacleCornersIndices=set([7]))§11343§0.54675466
66§2.5729487§2.5117142§Chromosome(steinerPoints=[(0.41069838, 0.7211772), (0.47559234, 0.7512184), (0.19076848, 0.36436892), (0.5098994, 0.779258)], includedObstacleCornersIndices=set([7]))§11877§0.57213104
70§2.5642006§2.5110037§Chromosome(steinerPoints=[(0.509859, 0.7643715), (0.47559234, 0.7512184), (0.41069838, 0.7211772), (0.19076848, 0.36436892)], includedObstacleCornersIndices=set([7]))§12591§0.60311896
82§2.5569272§2.5047219§Chromosome(steinerPoints=[(0.47559234, 0.7512184), (0.509859, 0.7643715), (0.41069838, 0.7211772), (0.15287718, 0.33118674)], includedObstacleCornersIndices=set([7]))§14758§0.7016928
106§2.5444465§2.5022995§Chromosome(steinerPoints=[(0.41069838, 0.7211772), (0.5098994, 0.779258), (0.15287718, 0.33118674), (0.16153269, 0.25983706)], includedObstacleCornersIndices=set([7]))§19118§0.90042406
125§2.5415862§2.5019855§Chromosome(steinerPoints=[(0.41069838, 0.7211772), (0.5098994, 0.779258), (0.27662084, 0.7937947), (0.15287718, 0.33118674), (0.16153269, 0.25983706)], includedObstacleCornersIndices=set([7]))§22650§1.051518
131§2.5403163§2.5016437§Chromosome(steinerPoints=[(0.15287718, 0.33118674), (0.16153269, 0.25983706), (0.27662084, 0.7937947), (0.41069838, 0.7211772), (0.5098994, 0.779258), (0.57600045, 0.738888)], includedObstacleCornersIndices=set([7]))§23789§1.1051977
149§2.5407138§2.5013852§Chromosome(steinerPoints=[(0.15287718, 0.33118674), (0.41069838, 0.7211772), (0.8953752, 0.666664), (0.5098994, 0.779258), (0.57600045, 0.738888), (0.16153269, 0.25983706), (0.19189903, 0.8374467)], includedObstacleCornersIndices=set([7]))§27205§1.2891251
246§2.5468524§2.5011287§Chromosome(steinerPoints=[(0.16153269, 0.25983706), (0.15287718, 0.33118674), (0.71465397, 0.7011219), (0.41069838, 0.7211772), (0.57600045, 0.738888), (0.5098994, 0.779258), (0.19189903, 0.8374467), (0.27662084, 0.7937947), (0.21032959, 0.82909817)], includedObstacleCornersIndices=set([7]))§46580§2.7653458
297§2.536102§2.5008564§Chromosome(steinerPoints=[(0.71465397, 0.7011219), (0.21032959, 0.82909817), (0.16153269, 0.25983706), (0.15287718, 0.33118674), (0.42770594, 0.7135163), (0.57600045, 0.738888), (0.5098994, 0.779258), (0.27662084, 0.7937947), (0.6114526, 0.718853)], includedObstacleCornersIndices=set([7]))§57464§3.6561737
300§2.5427606§2.4995995§Chromosome(steinerPoints=[(0.57600045, 0.738888), (0.71465397, 0.7011219), (0.5098994, 0.779258), (0.42770594, 0.7135163), (0.16153269, 0.25983706), (0.15287718, 0.33118674), (0.21032959, 0.82909817), (0.27662084, 0.7937947), (0.90370876, 0.7120884)], includedObstacleCornersIndices=set([7]))§58128§3.7080088
427§2.5363781§2.4992719§Chromosome(steinerPoints=[(0.90370876, 0.7120884), (0.5098994, 0.779258), (0.15287718, 0.33118674), (0.5915407, 0.7265749), (0.69554853, 0.3428499), (0.71465397, 0.7011219), (0.21032959, 0.82909817), (0.42770594, 0.7135163), (0.16153269, 0.25983706)], includedObstacleCornersIndices=set([7]))§86784§6.3866615
457§2.5274446§2.4989326§Chromosome(steinerPoints=[(0.69554853, 0.3428499), (0.71465397, 0.7011219), (0.90370876, 0.7120884), (0.5098994, 0.779258), (0.42770594, 0.7135163), (0.21032959, 0.82909817), (0.5915407, 0.7265749), (0.16153269, 0.25983706), (0.15287718, 0.33118674), (0.42712927, 0.7179287)], includedObstacleCornersIndices=set([7]))§93819§7.066883
485§2.5318549§2.4984205§Chromosome(steinerPoints=[(0.16153269, 0.25983706), (0.15287718, 0.33118674), (0.21032959, 0.82909817), (0.5098994, 0.779258), (0.5915407, 0.7265749), (0.42712927, 0.7179287), (0.3134809, 0.7789891), (0.90370876, 0.7120884), (0.72166836, 0.39713734), (0.71465397, 0.7011219), (0.5116704, 0.7726377)], includedObstacleCornersIndices=set([7]))§100316§7.608074
497§2.5302563§2.4977686§Chromosome(steinerPoints=[(0.16153269, 0.25983706), (0.15287718, 0.33118674), (0.21032959, 0.82909817), (0.90370876, 0.7120884), (0.5915407, 0.7265749), (0.42712927, 0.7179287), (0.72166836, 0.39713734), (0.71465397, 0.7011219), (0.5116704, 0.7726377)], includedObstacleCornersIndices=set([7]))§103097§7.8480473
652§2.5330248§2.4972327§Chromosome(steinerPoints=[(0.72166836, 0.39713734), (0.5116704, 0.7726377), (0.42712927, 0.7179287), (0.5915407, 0.7265749), (0.66225475, 0.27540898), (0.71465397, 0.7011219), (0.90370876, 0.7120884), (0.21032959, 0.82909817), (0.16153269, 0.25983706), (0.1579073, 0.32974273), (0.5151869, 0.7738444)], includedObstacleCornersIndices=set([7]))§139136§11.127909
712§2.5269587§2.496566§Chromosome(steinerPoints=[(0.5151869, 0.7738444), (0.5915407, 0.7265749), (0.71465397, 0.7011219), (0.66225475, 0.27540898), (0.72166836, 0.39713734), (0.1579073, 0.32974273), (0.90370876, 0.7120884), (0.42712927, 0.7179287), (0.21032959, 0.82909817), (0.17239234, 0.24962856)], includedObstacleCornersIndices=set([7]))§153095§12.495569
967§2.5211399§2.496154§Chromosome(steinerPoints=[(0.90370876, 0.7120884), (0.5263685, 0.76190436), (0.1579073, 0.32974273), (0.21032959, 0.82909817), (0.17239234, 0.24962856), (0.71465397, 0.7011219), (0.72166836, 0.39713734), (0.7171041, 0.389107), (0.5915407, 0.7265749), (0.6595395, 0.2694561), (0.44003633, 0.70774585)], includedObstacleCornersIndices=set([7]))§212427§18.846321
