generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2.3390117§2.2970562§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 0]))§670§0.016869737
502§2.3230402§2.2970562§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3, 2]))§104454§0.6933311
