generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§260000000§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§675§0.012590151
502§339999970§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104344§0.4366166
