generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1559999600§2.298016§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 3, 1, 4]))§673§0.033229325
7§859999600§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 1, 3]))§1685§0.045936644
508§1379999400§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3, 6, 1]))§105666§0.95249355
