generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2420000800§2.8756542§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([14]))§678§0.3049103
2§3.2700253§2.8677015§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([14, 3]))§847§0.3147913
21§2.9213676§2.8642554§Chromosome(steinerPoints=[(0.7290382, 0.16968557)], includedObstacleCornersIndices=set([14, 3]))§4056§0.47993913
28§2.9205785§2.8585396§Chromosome(steinerPoints=[(0.8022004, 0.12852137)], includedObstacleCornersIndices=set([3, 14]))§5253§0.5421613
39§20000002§2.8555417§Chromosome(steinerPoints=[(0.8022004, 0.12852137), (0.3549594, 0.1256971)], includedObstacleCornersIndices=set([14]))§7171§0.65301096
40§40000004§2.842339§Chromosome(steinerPoints=[(0.7290382, 0.16968557), (0.15416689, 0.19370158)], includedObstacleCornersIndices=set([14, 3]))§7346§0.6636956
45§2.9186573§2.8366232§Chromosome(steinerPoints=[(0.8022004, 0.12852137), (0.15416689, 0.19370158)], includedObstacleCornersIndices=set([14, 3]))§8209§0.71712524
52§60000004§2.82935§Chromosome(steinerPoints=[(0.15416689, 0.19370158), (0.8022004, 0.12852137), (0.3163418, 0.14986998)], includedObstacleCornersIndices=set([14, 3]))§9437§0.79854286
53§2.8964665§2.8290553§Chromosome(steinerPoints=[(0.15416689, 0.19370158), (0.7290382, 0.16968557), (0.79424655, 0.20165151)], includedObstacleCornersIndices=set([14, 3]))§9611§0.80946255
64§40000004§2.8217826§Chromosome(steinerPoints=[(0.15416689, 0.19370158), (0.3163418, 0.14986998), (0.7290382, 0.16968557), (0.79424655, 0.20165151)], includedObstacleCornersIndices=set([14, 3]))§11550§0.9509653
79§160000020§2.8197575§Chromosome(steinerPoints=[(0.37107903, 0.1105355), (0.17035986, 0.21333824), (0.7290382, 0.16968557), (0.79424655, 0.20165151)], includedObstacleCornersIndices=set([3, 14]))§14238§1.1820198
85§180000020§2.8166704§Chromosome(steinerPoints=[(0.17035986, 0.21333824), (0.3163418, 0.14986998), (0.7290382, 0.16968557), (0.79424655, 0.20165151)], includedObstacleCornersIndices=set([3, 14]))§15321§1.2827574
98§260000020§2.8154254§Chromosome(steinerPoints=[(0.7290382, 0.16968557), (0.79424655, 0.20165151), (0.36159188, 0.673377), (0.3342108, 0.10148007), (0.17035986, 0.21333824)], includedObstacleCornersIndices=set([3, 14]))§17724§1.5293674
107§300000000§2.8147192§Chromosome(steinerPoints=[(0.7290382, 0.16968557), (0.79424655, 0.20165151), (0.17035986, 0.21333824), (0.3163418, 0.14986998), (0.36159188, 0.673377), (0.35491344, 0.12065435)], includedObstacleCornersIndices=set([14, 3]))§19386§1.6989164
108§340000000§2.813325§Chromosome(steinerPoints=[(0.17035986, 0.21333824), (0.36159188, 0.673377), (0.35491344, 0.12065435), (0.7290382, 0.16968557), (0.79424655, 0.20165151)], includedObstacleCornersIndices=set([14, 3]))§19571§1.7185044
165§240000020§2.8115096§Chromosome(steinerPoints=[(0.7290382, 0.16968557), (0.79424655, 0.20165151), (0.17035986, 0.21333824), (0.36159188, 0.673377), (0.105321094, 0.8836492), (0.3430427, 0.13068901)], includedObstacleCornersIndices=set([3, 14]))§30392§2.8448584
183§300000000§2.8107734§Chromosome(steinerPoints=[(0.17035986, 0.21333824), (0.105321094, 0.8836492), (0.36159188, 0.673377), (0.3430427, 0.13068901), (0.79424655, 0.20165151), (0.7290382, 0.16968557), (0.7168291, 0.15656696)], includedObstacleCornersIndices=set([14, 3]))§33985§3.2426817
187§240000020§2.8098187§Chromosome(steinerPoints=[(0.79424655, 0.20165151), (0.3430427, 0.13068901), (0.7168291, 0.15656696), (0.17035986, 0.21333824), (0.105321094, 0.8836492), (0.36159188, 0.673377)], includedObstacleCornersIndices=set([14, 3]))§34780§3.3335059
209§180000020§2.8094382§Chromosome(steinerPoints=[(0.17035986, 0.21333824), (0.36159188, 0.673377), (0.105321094, 0.8836492), (0.3430427, 0.13068901), (0.7168291, 0.15656696), (0.79424655, 0.20165151), (0.2790215, 0.8997934)], includedObstacleCornersIndices=set([3, 14]))§39211§3.8431096
234§379999940§2.8089547§Chromosome(steinerPoints=[(0.105321094, 0.8836492), (0.17035986, 0.21333824), (0.2790215, 0.8997934), (0.7168291, 0.15656696), (0.36159188, 0.673377), (0.3430427, 0.13068901), (0.79424655, 0.20165151), (0.36208826, 0.6706037)], includedObstacleCornersIndices=set([14, 3]))§44346§4.409769
237§240000020§2.8050022§Chromosome(steinerPoints=[(0.105321094, 0.8836492), (0.17035986, 0.21333824), (0.7168291, 0.15656696), (0.3430427, 0.13068901), (0.36208826, 0.6706037), (0.79424655, 0.20165151), (0.7446115, 0.1428767)], includedObstacleCornersIndices=set([14, 3]))§44961§4.482083
240§220000020§2.8046823§Chromosome(steinerPoints=[(0.105321094, 0.8836492), (0.17035986, 0.21333824), (0.7446115, 0.1428767), (0.3430427, 0.13068901), (0.36208826, 0.6706037), (0.79424655, 0.20165151)], includedObstacleCornersIndices=set([14, 3]))§45588§4.5571856
249§240000020§2.8043013§Chromosome(steinerPoints=[(0.7446115, 0.1428767), (0.79424655, 0.20165151), (0.105321094, 0.8836492), (0.17035986, 0.21333824), (0.2790215, 0.8997934), (0.3430427, 0.13068901), (0.36208826, 0.6706037)], includedObstacleCornersIndices=set([3, 14]))§47459§4.778184
259§180000020§2.8014631§Chromosome(steinerPoints=[(0.105321094, 0.8836492), (0.36208826, 0.6706037), (0.3430427, 0.13068901), (0.17035986, 0.21333824), (0.79424655, 0.20165151), (0.7446115, 0.1428767), (0.78952765, 0.17382185)], includedObstacleCornersIndices=set([14, 3]))§49559§5.0333085
260§140000020§2.8010826§Chromosome(steinerPoints=[(0.3430427, 0.13068901), (0.2790215, 0.8997934), (0.17035986, 0.21333824), (0.105321094, 0.8836492), (0.36208826, 0.6706037), (0.79424655, 0.20165151), (0.7446115, 0.1428767), (0.78952765, 0.17382185)], includedObstacleCornersIndices=set([3, 14]))§49772§5.0592494
315§300000000§2.7999463§Chromosome(steinerPoints=[(0.105321094, 0.8836492), (0.2790215, 0.8997934), (0.17035986, 0.21333824), (0.3430427, 0.13068901), (0.36208826, 0.6706037), (0.7446115, 0.1428767), (0.8097557, 0.19036031)], includedObstacleCornersIndices=set([14, 3]))§61587§6.4943285
