generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1859999200§2.298016§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 3, 1, 4]))§669§0.024935208
2§1019999600§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 6, 3]))§838§0.027300352
503§1359999900§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 3, 1]))§104667§0.9416896
