generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2220000500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 5, 4]))§673§0.031771332
502§1139999500§5.66619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([5, 0, 1]))§104314§0.8667695
