generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2200000500§2.8756542§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([14]))§677§0.3478017
5§3.0719206§2.8677015§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([14, 3]))§1346§0.386949
16§2.917851§2.853074§Chromosome(steinerPoints=[(0.19345966, 0.2340945)], includedObstacleCornersIndices=set([14, 3]))§3206§0.48296428
42§2.907174§2.8500671§Chromosome(steinerPoints=[(0.19345966, 0.2340945), (0.33790633, 0.08513493)], includedObstacleCornersIndices=set([14, 3]))§7678§0.73407626
55§60000004§2.8491783§Chromosome(steinerPoints=[(0.33790633, 0.08513493), (0.19345966, 0.2340945), (0.7533655, 0.16170526)], includedObstacleCornersIndices=set([3, 14]))§9979§0.88041425
62§100000010§2.8434858§Chromosome(steinerPoints=[(0.33790633, 0.08513493), (0.19345966, 0.2340945), (0.77978617, 0.13682565)], includedObstacleCornersIndices=set([14, 3]))§11236§0.96730214
67§120000010§2.8241377§Chromosome(steinerPoints=[(0.20786113, 0.20676483), (0.33790633, 0.08513493), (0.8154547, 0.15978092)], includedObstacleCornersIndices=set([14, 3]))§12134§1.0317817
80§120000010§2.8212686§Chromosome(steinerPoints=[(0.19345966, 0.2340945), (0.17582633, 0.2196435), (0.33790633, 0.08513493), (0.8154547, 0.15978092)], includedObstacleCornersIndices=set([3, 14]))§14469§1.2073565
84§180000020§2.8166237§Chromosome(steinerPoints=[(0.33790633, 0.08513493), (0.17582633, 0.2196435), (0.8154547, 0.15978092)], includedObstacleCornersIndices=set([3, 14]))§15185§1.2669041
89§160000020§2.8162918§Chromosome(steinerPoints=[(0.8154547, 0.15978092), (0.20786113, 0.20676483), (0.35501328, 0.124305576)], includedObstacleCornersIndices=set([3, 14]))§16098§1.3449497
102§180000020§2.8154159§Chromosome(steinerPoints=[(0.8154547, 0.15978092), (0.33790633, 0.08513493), (0.17582633, 0.2196435), (0.34829733, 0.15929264)], includedObstacleCornersIndices=set([14, 3]))§18497§1.5480722
105§100000010§2.8087778§Chromosome(steinerPoints=[(0.17582633, 0.2196435), (0.8154547, 0.15978092), (0.35501328, 0.124305576)], includedObstacleCornersIndices=set([14, 3]))§19047§1.5920273
116§140000020§2.8084803§Chromosome(steinerPoints=[(0.8154547, 0.15978092), (0.3306724, 0.118905805), (0.17582633, 0.2196435)], includedObstacleCornersIndices=set([3, 14]))§21075§1.7645667
143§120000010§2.8077002§Chromosome(steinerPoints=[(0.8154547, 0.15978092), (0.17582633, 0.2196435), (0.3306724, 0.118905805), (0.74032146, 0.11844127)], includedObstacleCornersIndices=set([3, 14]))§26176§2.1813838
