generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2500000300§2.3432443§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([6, 2, 1]))§671§0.033352163
2§1039999550§2.3091536§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0, 1, 6, 3]))§838§0.035898857
3§639999800§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([1, 6, 3]))§1006§0.038313024
504§1520000300§2.2872844§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3, 6, 1]))§104892§0.94396156
