generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§140000000§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§672§0.004410317
502§0.75900835§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104362§0.38084203
