generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§2.337539§2.2970562§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3, 0]))§670§0.01594121
502§2.3467584§2.2970562§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([3, 0]))§104586§0.6379669
