generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§120000000§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§673§0.009902154
502§0.7649613§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104276§0.38729867
