generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§420000030§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§671§0.008972331
502§0.77201885§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104371§0.3776245
