generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§240000000§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§672§0.008631356
502§0.7496775§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104514§0.3786389
