generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§3.0594323§2.6247404§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([7]))§672§0.1856639
2§2.9005284§2.6098351§Chromosome(steinerPoints=[(0.14995065, 0.33265412)], includedObstacleCornersIndices=set([5]))§842§0.19072708
3§2.818367§2.5955215§Chromosome(steinerPoints=[(0.14995065, 0.33265412)], includedObstacleCornersIndices=set([7]))§1012§0.19520648
4§2.7665043§2.5543146§Chromosome(steinerPoints=[(0.5644297, 0.7226435)], includedObstacleCornersIndices=set([]))§1182§0.19960278
5§2.7300415§2.513948§Chromosome(steinerPoints=[(0.14995065, 0.33265412), (0.5644297, 0.7226435)], includedObstacleCornersIndices=set([7]))§1349§0.2037704
15§2.6026382§2.513489§Chromosome(steinerPoints=[(0.14995065, 0.33265412), (0.5644297, 0.7226435), (0.5046899, 0.8362386)], includedObstacleCornersIndices=set([16, 7]))§3033§0.24682446
18§2.5703523§2.5063245§Chromosome(steinerPoints=[(0.14995065, 0.33265412), (0.5046899, 0.8362386), (0.5644297, 0.7226435), (0.54458016, 0.72617155)], includedObstacleCornersIndices=set([6, 7]))§3541§0.26212707
29§2.547675§2.5044863§Chromosome(steinerPoints=[(0.14995065, 0.33265412), (0.5046899, 0.8362386), (0.5644297, 0.7226435), (0.54458016, 0.72617155), (0.9063096, 0.7126548)], includedObstacleCornersIndices=set([7]))§5428§0.32620218
39§2.54744§2.5037353§Chromosome(steinerPoints=[(0.14995065, 0.33265412), (0.5046899, 0.8362386), (0.5644297, 0.7226435), (0.54458016, 0.72617155), (0.9063096, 0.7126548), (0.49693203, 0.8248326)], includedObstacleCornersIndices=set([6, 7]))§7162§0.39534786
505§2.5273042§2.5030563§Chromosome(steinerPoints=[(0.9063096, 0.7126548), (0.14995065, 0.33265412), (0.49693203, 0.8248326), (0.5259251, 0.7160632)], includedObstacleCornersIndices=set([7]))§104928§4.218663
508§2.528313§2.501643§Chromosome(steinerPoints=[(0.9063096, 0.7126548), (0.49693203, 0.8248326), (0.5259251, 0.7160632), (0.14995065, 0.33265412), (0.48583958, 0.8100611)], includedObstacleCornersIndices=set([7]))§105616§4.2431874
581§2.5250132§2.500466§Chromosome(steinerPoints=[(0.9063096, 0.7126548), (0.5259251, 0.7160632), (0.48583958, 0.8100611), (0.17335618, 0.34649903)], includedObstacleCornersIndices=set([7]))§122644§4.9181504
920§2.518281§2.4995198§Chromosome(steinerPoints=[(0.9063096, 0.7126548), (0.48583958, 0.8100611), (0.5259251, 0.7160632), (0.16319248, 0.3352875)], includedObstacleCornersIndices=set([7]))§201481§7.7155385
924§2.5206153§2.497588§Chromosome(steinerPoints=[(0.17335618, 0.34649903), (0.5259251, 0.7160632), (0.48583958, 0.8100611), (0.8836658, 0.69231844)], includedObstacleCornersIndices=set([]))§202400§7.748434
928§2.5142128§2.4966416§Chromosome(steinerPoints=[(0.5259251, 0.7160632), (0.48583958, 0.8100611), (0.8836658, 0.69231844), (0.16319248, 0.3352875)], includedObstacleCornersIndices=set([]))§203359§7.7823424
952§2.5206337§2.4963377§Chromosome(steinerPoints=[(0.16319248, 0.3352875), (0.48583958, 0.8100611), (0.5259251, 0.7160632), (0.86535513, 0.6819479)], includedObstacleCornersIndices=set([]))§208922§7.9669275
969§2.5139349§2.4951332§Chromosome(steinerPoints=[(0.48583958, 0.8100611), (0.5259251, 0.7160632), (0.16319248, 0.3352875), (0.8760967, 0.6927305)], includedObstacleCornersIndices=set([]))§212871§8.091098
981§2.5106823§2.4947863§Chromosome(steinerPoints=[(0.5259251, 0.7160632), (0.16319248, 0.3352875), (0.48583958, 0.8100611), (0.8753792, 0.69195366)], includedObstacleCornersIndices=set([]))§215654§8.176949
1482§2.5168412§2.4947817§Chromosome(steinerPoints=[(0.16319248, 0.3352875), (0.48583958, 0.8100611), (0.5259251, 0.7160632), (0.8753551, 0.6919479)], includedObstacleCornersIndices=set([]))§332115§11.376619
