generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§1.0841815§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§671§0.010571255
502§0.78111446§0.6667087§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([0]))§104487§0.39792773
