generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§3100000800§16.14792§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([24]))§672§0.666666
3§580000060§16.12468§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([37, 32]))§1011§0.68138516
8§260000020§16.088285§Chromosome(steinerPoints=[(3.2267678, 2.530331)], includedObstacleCornersIndices=set([37]))§1855§0.70211047
10§300000000§16.07891§Chromosome(steinerPoints=[(3.2267678, 2.530331)], includedObstacleCornersIndices=set([37, 32, 12]))§2193§0.7089219
14§280000030§16.069613§Chromosome(steinerPoints=[(3.2267678, 2.530331)], includedObstacleCornersIndices=set([24, 37, 32]))§2868§0.72228956
515§140000020§16.069613§Chromosome(steinerPoints=[(3.2267678, 2.530331)], includedObstacleCornersIndices=set([37, 32, 24]))§107542§3.3277757
